ano,estado,municipio,pcu,avance_obra,tipo_vivienda,viviendas,clave_municipio,clave_estado
0,Hidalgo,Ixmiquilpan,U2,Avance 80-99,Horizontal,2,030,13
0,Hidalgo,Ixmiquilpan,U2,HBT + 5m,Horizontal,2,030,13
0,Hidalgo,Ixmiquilpan,U2,Sin HBT,Horizontal,4,030,13
0,Hidalgo,Ixmiquilpan,U3,HBT + 5m,Horizontal,2,030,13
0,Hidalgo,Pachuca de Soto,U1,Avance 80-99,Horizontal,1,048,13
0,Hidalgo,Pachuca de Soto,U2,Avance 80-99,Horizontal,11,048,13
0,Hidalgo,Pachuca de Soto,U2,HBT + 5m,Horizontal,1,048,13
0,Hidalgo,Pachuca de Soto,U2,Sin HBT,Horizontal,1,048,13
0,Hidalgo,Pachuca de Soto,U3,Sin reporte,Horizontal,51,048,13
0,Hidalgo,Pachuca de Soto,U3,Avance 1-19,Horizontal,10,048,13
0,Hidalgo,Pachuca de Soto,U3,Avance 20-39,Horizontal,9,048,13
0,Hidalgo,Pachuca de Soto,U3,Avance 40-59,Horizontal,54,048,13
0,Hidalgo,Pachuca de Soto,U3,Avance 60-79,Horizontal,22,048,13
0,Hidalgo,Pachuca de Soto,U3,Avance 80-99,Horizontal,135,048,13
0,Hidalgo,Pachuca de Soto,U3,HBT - 5m,Horizontal,102,048,13
0,Hidalgo,Pachuca de Soto,U3,HBT + 5m,Horizontal,281,048,13
0,Hidalgo,Pachuca de Soto,U3,Sin HBT,Horizontal,36,048,13
0,Hidalgo,Pachuca de Soto,FC,Avance 60-79,Horizontal,12,048,13
0,Hidalgo,Pachuca de Soto,FC,Avance 80-99,Horizontal,3,048,13
0,Hidalgo,Pachuca de Soto,FC,HBT + 5m,Horizontal,30,048,13
0,Hidalgo,Mineral de la Reforma,U1,Avance 1-19,Horizontal,13,051,13
0,Hidalgo,Mineral de la Reforma,U1,Avance 40-59,Horizontal,21,051,13
0,Hidalgo,Mineral de la Reforma,U1,Avance 60-79,Horizontal,6,051,13
0,Hidalgo,Mineral de la Reforma,U1,Avance 80-99,Horizontal,3,051,13
0,Hidalgo,Mineral de la Reforma,U2,Avance 20-39,Horizontal,2,051,13
0,Hidalgo,Mineral de la Reforma,U2,Avance 60-79,Horizontal,4,051,13
0,Hidalgo,Mineral de la Reforma,U2,Avance 80-99,Horizontal,4,051,13
0,Hidalgo,Mineral de la Reforma,U2,HBT - 5m,Horizontal,11,051,13
0,Hidalgo,Mineral de la Reforma,U2,HBT + 5m,Horizontal,47,051,13
0,Hidalgo,Mineral de la Reforma,U3,Sin reporte,Horizontal,62,051,13
0,Hidalgo,Mineral de la Reforma,U3,Avance 0,Horizontal,59,051,13
0,Hidalgo,Mineral de la Reforma,U3,Avance 1-19,Horizontal,141,051,13
0,Hidalgo,Mineral de la Reforma,U3,Avance 20-39,Horizontal,116,051,13
0,Hidalgo,Mineral de la Reforma,U3,Avance 40-59,Horizontal,61,051,13
0,Hidalgo,Mineral de la Reforma,U3,Avance 60-79,Horizontal,39,051,13
0,Hidalgo,Mineral de la Reforma,U3,Avance 60-79,Vertical,18,051,13
0,Hidalgo,Mineral de la Reforma,U3,Avance 80-99,Horizontal,149,051,13
0,Hidalgo,Mineral de la Reforma,U3,Avance 80-99,Vertical,42,051,13
0,Hidalgo,Mineral de la Reforma,U3,HBT - 5m,Horizontal,352,051,13
0,Hidalgo,Mineral de la Reforma,U3,HBT + 5m,Horizontal,374,051,13
0,Hidalgo,Mineral de la Reforma,U3,Sin HBT,Horizontal,28,051,13
0,Hidalgo,Mineral de la Reforma,FC,Avance 60-79,Horizontal,4,051,13
0,Hidalgo,Mineral de la Reforma,FC,HBT + 5m,Horizontal,55,051,13
0,Hidalgo,Santiago Tulantepec de Lugo Guerrero,U1,Avance 80-99,Horizontal,1,056,13
0,Hidalgo,Santiago Tulantepec de Lugo Guerrero,U2,HBT - 5m,Horizontal,1,056,13
0,Hidalgo,Santiago Tulantepec de Lugo Guerrero,U2,Sin HBT,Horizontal,2,056,13
0,Hidalgo,Tepeapulco,U2,HBT - 5m,Horizontal,3,061,13
0,Hidalgo,Tepeapulco,U2,HBT + 5m,Horizontal,3,061,13
0,Hidalgo,Tepeji del Río de Ocampo,U2,Avance 0,Horizontal,13,063,13
0,Hidalgo,Tepeji del Río de Ocampo,U2,Avance 1-19,Horizontal,6,063,13
0,Hidalgo,Villa de Tezontepec,FC,Avance 80-99,Horizontal,6,066,13
0,Hidalgo,Villa de Tezontepec,FC,HBT - 5m,Horizontal,58,066,13
0,Hidalgo,Villa de Tezontepec,FC,HBT + 5m,Horizontal,14,066,13
0,Hidalgo,Tizayuca,U1,Avance 80-99,Horizontal,6,069,13
0,Hidalgo,Tizayuca,U1,HBT + 5m,Horizontal,25,069,13
0,Hidalgo,Tizayuca,U1,Sin HBT,Horizontal,13,069,13
0,Hidalgo,Tizayuca,U2,HBT + 5m,Horizontal,10,069,13
0,Hidalgo,Tizayuca,U3,Sin reporte,Horizontal,102,069,13
0,Hidalgo,Tizayuca,U3,Avance 0,Horizontal,435,069,13
0,Hidalgo,Tizayuca,U3,Avance 0,Vertical,48,069,13
0,Hidalgo,Tizayuca,U3,Avance 1-19,Horizontal,92,069,13
0,Hidalgo,Tizayuca,U3,Avance 1-19,Vertical,24,069,13
0,Hidalgo,Tizayuca,U3,Avance 20-39,Horizontal,84,069,13
0,Hidalgo,Tizayuca,U3,Avance 20-39,Vertical,32,069,13
0,Hidalgo,Tizayuca,U3,Avance 40-59,Horizontal,151,069,13
0,Hidalgo,Tizayuca,U3,Avance 40-59,Vertical,353,069,13
0,Hidalgo,Tizayuca,U3,Avance 60-79,Horizontal,31,069,13
0,Hidalgo,Tizayuca,U3,Avance 60-79,Vertical,263,069,13
0,Hidalgo,Tizayuca,U3,Avance 80-99,Horizontal,195,069,13
0,Hidalgo,Tizayuca,U3,Avance 80-99,Vertical,23,069,13
0,Hidalgo,Tizayuca,U3,HBT - 5m,Horizontal,314,069,13
0,Hidalgo,Tizayuca,U3,HBT - 5m,Vertical,62,069,13
0,Hidalgo,Tizayuca,U3,HBT + 5m,Horizontal,654,069,13
0,Hidalgo,Tizayuca,U3,HBT + 5m,Vertical,330,069,13
0,Hidalgo,Tizayuca,U3,Sin HBT,Horizontal,20,069,13
0,Hidalgo,Tizayuca,FC,Avance 0,Horizontal,46,069,13
0,Hidalgo,Tizayuca,FC,Avance 1-19,Horizontal,16,069,13
0,Hidalgo,Tizayuca,FC,Avance 40-59,Horizontal,36,069,13
0,Hidalgo,Tizayuca,FC,Avance 60-79,Horizontal,5,069,13
0,Hidalgo,Tizayuca,FC,Avance 60-79,Vertical,177,069,13
0,Hidalgo,Tizayuca,FC,Avance 80-99,Horizontal,2,069,13
0,Hidalgo,Tizayuca,FC,Avance 80-99,Vertical,50,069,13
0,Hidalgo,Tizayuca,FC,HBT - 5m,Horizontal,3,069,13
0,Hidalgo,Tizayuca,FC,HBT - 5m,Vertical,104,069,13
0,Hidalgo,Tizayuca,FC,HBT + 5m,Horizontal,28,069,13
0,Hidalgo,Tolcayuca,FC,Sin reporte,Horizontal,32,075,13
0,Hidalgo,Tolcayuca,FC,Avance 0,Horizontal,21,075,13
0,Hidalgo,Tolcayuca,FC,Avance 1-19,Horizontal,144,075,13
0,Hidalgo,Tolcayuca,FC,Avance 20-39,Horizontal,118,075,13
0,Hidalgo,Tolcayuca,FC,Avance 40-59,Horizontal,41,075,13
0,Hidalgo,Tolcayuca,FC,Avance 60-79,Horizontal,183,075,13
0,Hidalgo,Tolcayuca,FC,Avance 80-99,Horizontal,1,075,13
0,Hidalgo,Tolcayuca,FC,HBT - 5m,Horizontal,165,075,13
0,Hidalgo,Tolcayuca,FC,HBT + 5m,Horizontal,669,075,13
0,Hidalgo,Tula de Allende,U3,Avance 80-99,Horizontal,1,076,13
0,Hidalgo,Tulancingo de Bravo,U1,Avance 60-79,Horizontal,4,077,13
0,Hidalgo,Tulancingo de Bravo,U1,Avance 80-99,Horizontal,8,077,13
0,Hidalgo,Tulancingo de Bravo,U1,HBT - 5m,Horizontal,7,077,13
0,Hidalgo,Tulancingo de Bravo,U1,HBT + 5m,Horizontal,23,077,13
0,Hidalgo,Tulancingo de Bravo,U1,Sin HBT,Horizontal,4,077,13
0,Hidalgo,Tulancingo de Bravo,U2,Avance 80-99,Horizontal,1,077,13
0,Hidalgo,Tulancingo de Bravo,U2,HBT + 5m,Horizontal,3,077,13
0,Hidalgo,Tulancingo de Bravo,U2,Sin HBT,Horizontal,1,077,13
0,Hidalgo,Tulancingo de Bravo,U3,Avance 1-19,Horizontal,5,077,13
0,Hidalgo,Tulancingo de Bravo,U3,Avance 80-99,Horizontal,28,077,13
0,Hidalgo,Zapotlán de Juárez,U2,Sin HBT,Horizontal,1,082,13
0,Hidalgo,Zapotlán de Juárez,FC,Avance 1-19,Horizontal,3,082,13
0,Hidalgo,Zempoala,U1,HBT + 5m,Horizontal,17,083,13
0,Hidalgo,Zempoala,U3,Avance 0,Horizontal,15,083,13
0,Hidalgo,Zempoala,U3,Avance 1-19,Horizontal,16,083,13
0,Hidalgo,Zempoala,U3,Avance 20-39,Horizontal,6,083,13
0,Hidalgo,Zempoala,U3,Avance 40-59,Horizontal,9,083,13
0,Hidalgo,Zempoala,U3,Avance 60-79,Horizontal,31,083,13
0,Hidalgo,Zempoala,U3,Avance 80-99,Horizontal,49,083,13
0,Hidalgo,Zempoala,U3,HBT - 5m,Horizontal,73,083,13
0,Hidalgo,Zempoala,U3,HBT + 5m,Horizontal,219,083,13
0,Hidalgo,Zempoala,U3,Sin HBT,Horizontal,1,083,13
0,Hidalgo,Zempoala,FC,Avance 0,Horizontal,92,083,13
0,Hidalgo,Zempoala,FC,Avance 1-19,Horizontal,123,083,13
0,Hidalgo,Zempoala,FC,Avance 20-39,Horizontal,80,083,13
0,Hidalgo,Zempoala,FC,Avance 40-59,Horizontal,212,083,13
0,Hidalgo,Zempoala,FC,Avance 60-79,Horizontal,34,083,13
0,Hidalgo,Zempoala,FC,Avance 80-99,Horizontal,115,083,13
0,Hidalgo,Zempoala,FC,HBT - 5m,Horizontal,184,083,13
0,Hidalgo,Zempoala,FC,HBT + 5m,Horizontal,608,083,13
0,Hidalgo,Zempoala,FC,HBT + 5m,Vertical,98,083,13
0,Hidalgo,Zempoala,FC,Sin HBT,Horizontal,66,083,13
0,Jalisco,Acatlán de Juárez,FC,Avance 40-59,Horizontal,5,002,14
0,Jalisco,Acatlán de Juárez,FC,Avance 60-79,Horizontal,15,002,14
0,Jalisco,Acatlán de Juárez,FC,HBT - 5m,Horizontal,7,002,14
0,Jalisco,Acatlán de Juárez,FC,HBT + 5m,Horizontal,1,002,14
0,Jalisco,Ameca,U2,HBT + 5m,Horizontal,1,006,14
0,Jalisco,Ameca,U3,Avance 60-79,Horizontal,3,006,14
0,Jalisco,Ameca,U3,HBT - 5m,Horizontal,1,006,14
0,Jalisco,Ameca,U3,HBT + 5m,Horizontal,1,006,14
0,Jalisco,Atotonilco el Alto,U1,Avance 80-99,Horizontal,28,013,14
0,Jalisco,Atotonilco el Alto,U1,HBT + 5m,Horizontal,11,013,14
0,Jalisco,Atotonilco el Alto,U1,Sin HBT,Horizontal,20,013,14
0,Jalisco,Atotonilco el Alto,U3,Avance 60-79,Vertical,32,013,14
0,Jalisco,Atotonilco el Alto,U3,Avance 80-99,Vertical,48,013,14
0,Jalisco,Autlán de Navarro,U1,HBT - 5m,Horizontal,2,015,14
0,Jalisco,Autlán de Navarro,U1,HBT + 5m,Horizontal,4,015,14
0,Jalisco,Autlán de Navarro,U1,Sin HBT,Horizontal,5,015,14
0,Jalisco,Autlán de Navarro,U2,Avance 60-79,Horizontal,1,015,14
0,Jalisco,Autlán de Navarro,U2,Avance 80-99,Horizontal,1,015,14
0,Jalisco,Autlán de Navarro,U2,HBT - 5m,Horizontal,10,015,14
0,Jalisco,Autlán de Navarro,U2,HBT + 5m,Horizontal,67,015,14
0,Jalisco,Autlán de Navarro,U2,Sin HBT,Horizontal,1,015,14
0,Jalisco,Ayotlán,FC,HBT - 5m,Horizontal,15,016,14
0,Jalisco,Ayotlán,FC,HBT + 5m,Horizontal,1,016,14
0,Jalisco,La Barca,U2,Avance 1-19,Vertical,76,018,14
0,Jalisco,La Barca,U2,Avance 40-59,Vertical,30,018,14
0,Jalisco,La Barca,U2,Avance 60-79,Vertical,38,018,14
0,Jalisco,La Barca,U2,HBT + 5m,Horizontal,1,018,14
0,Jalisco,La Barca,U2,HBT + 5m,Vertical,12,018,14
0,Jalisco,La Barca,U3,HBT + 5m,Vertical,3,018,14
0,Jalisco,Zapotlán el Grande,U2,Avance 1-19,Vertical,144,023,14
0,Jalisco,Zapotlán el Grande,U2,Avance 80-99,Vertical,40,023,14
0,Jalisco,Zapotlán el Grande,U3,HBT + 5m,Horizontal,62,023,14
0,Jalisco,Zapotlán el Grande,U3,HBT + 5m,Vertical,171,023,14
0,Jalisco,Colotlán,FC,HBT + 5m,Horizontal,1,025,14
0,Jalisco,Colotlán,FC,Sin HBT,Horizontal,1,025,14
0,Jalisco,Cuquío,FC,HBT + 5m,Horizontal,2,029,14
0,Jalisco,Cuquío,FC,Sin HBT,Horizontal,1,029,14
0,Jalisco,Encarnación de Díaz,U2,Avance 40-59,Horizontal,5,035,14
0,Jalisco,Encarnación de Díaz,U2,HBT + 5m,Horizontal,4,035,14
0,Jalisco,Encarnación de Díaz,U2,Sin HBT,Horizontal,3,035,14
0,Jalisco,Etzatlán,FC,HBT + 5m,Horizontal,11,036,14
0,Jalisco,Guadalajara,U1,Avance 0,Vertical,10,039,14
0,Jalisco,Guadalajara,U1,Avance 1-19,Vertical,26,039,14
0,Jalisco,Guadalajara,U1,Avance 20-39,Vertical,8,039,14
0,Jalisco,Guadalajara,U1,Avance 40-59,Vertical,15,039,14
0,Jalisco,Guadalajara,U1,Avance 80-99,Vertical,34,039,14
0,Jalisco,Guadalajara,U1,HBT - 5m,Vertical,12,039,14
0,Jalisco,Guadalajara,U1,Sin HBT,Vertical,12,039,14
0,Jalisco,Guadalajara,U2,Avance 80-99,Vertical,7,039,14
0,Jalisco,Guadalajara,U2,HBT + 5m,Vertical,52,039,14
0,Jalisco,Guadalajara,U2,Sin HBT,Vertical,2,039,14
0,Jalisco,Guadalajara,U3,Avance 80-99,Horizontal,5,039,14
0,Jalisco,Guadalajara,U3,HBT - 5m,Horizontal,60,039,14
0,Jalisco,Guadalajara,U3,HBT + 5m,Horizontal,108,039,14
0,Jalisco,Guadalajara,U3,Sin HBT,Horizontal,1,039,14
0,Jalisco,Ixtlahuacán de los Membrillos,U2,Avance 0,Vertical,4,044,14
0,Jalisco,Ixtlahuacán de los Membrillos,U2,Avance 1-19,Vertical,50,044,14
0,Jalisco,Ixtlahuacán de los Membrillos,U2,Avance 20-39,Vertical,22,044,14
0,Jalisco,Ixtlahuacán de los Membrillos,U2,Avance 40-59,Vertical,6,044,14
0,Jalisco,Ixtlahuacán de los Membrillos,U2,Avance 60-79,Vertical,8,044,14
0,Jalisco,Ixtlahuacán de los Membrillos,U2,HBT - 5m,Vertical,1,044,14
0,Jalisco,Ixtlahuacán de los Membrillos,U2,HBT + 5m,Vertical,1,044,14
0,Jalisco,Ixtlahuacán de los Membrillos,U3,Avance 0,Horizontal,51,044,14
0,Jalisco,Ixtlahuacán de los Membrillos,U3,Avance 1-19,Horizontal,1,044,14
0,Jalisco,Ixtlahuacán de los Membrillos,U3,HBT - 5m,Horizontal,1,044,14
0,Jalisco,Ixtlahuacán de los Membrillos,U3,HBT + 5m,Horizontal,9,044,14
0,Jalisco,Lagos de Moreno,U1,Avance 0,Horizontal,3,053,14
0,Jalisco,Lagos de Moreno,U1,HBT - 5m,Horizontal,1,053,14
0,Jalisco,Lagos de Moreno,U1,HBT + 5m,Horizontal,2,053,14
0,Jalisco,Lagos de Moreno,U2,Avance 0,Horizontal,16,053,14
0,Jalisco,Lagos de Moreno,U2,Avance 1-19,Horizontal,8,053,14
0,Jalisco,Lagos de Moreno,U2,Avance 20-39,Horizontal,5,053,14
0,Jalisco,Lagos de Moreno,U2,Avance 40-59,Horizontal,10,053,14
0,Jalisco,Lagos de Moreno,U2,Avance 60-79,Horizontal,22,053,14
0,Jalisco,Lagos de Moreno,U2,Avance 80-99,Horizontal,5,053,14
0,Jalisco,Lagos de Moreno,U2,HBT - 5m,Horizontal,21,053,14
0,Jalisco,Lagos de Moreno,U2,HBT + 5m,Horizontal,20,053,14
0,Jalisco,Lagos de Moreno,U3,Avance 0,Horizontal,44,053,14
0,Jalisco,Lagos de Moreno,U3,Avance 1-19,Horizontal,14,053,14
0,Jalisco,Lagos de Moreno,U3,Avance 20-39,Horizontal,6,053,14
0,Jalisco,Lagos de Moreno,U3,Avance 40-59,Horizontal,2,053,14
0,Jalisco,Lagos de Moreno,U3,Avance 80-99,Horizontal,18,053,14
0,Jalisco,Lagos de Moreno,U3,HBT - 5m,Horizontal,9,053,14
0,Jalisco,Lagos de Moreno,U3,HBT + 5m,Horizontal,39,053,14
0,Jalisco,Lagos de Moreno,U3,Sin HBT,Horizontal,4,053,14
0,Jalisco,Lagos de Moreno,FC,HBT + 5m,Horizontal,2,053,14
0,Jalisco,Ocotlán,U2,HBT + 5m,Horizontal,13,063,14
0,Jalisco,Ocotlán,U2,HBT + 5m,Vertical,11,063,14
0,Jalisco,Ojuelos de Jalisco,FC,HBT + 5m,Horizontal,2,064,14
0,Jalisco,Poncitlán,U2,HBT - 5m,Horizontal,50,066,14
0,Jalisco,Poncitlán,U2,HBT + 5m,Horizontal,4,066,14
0,Jalisco,Poncitlán,U2,Sin HBT,Horizontal,7,066,14
0,Jalisco,Puerto Vallarta,U1,HBT + 5m,Horizontal,1,067,14
0,Jalisco,Puerto Vallarta,U2,HBT + 5m,Horizontal,5,067,14
0,Jalisco,Puerto Vallarta,U3,Sin reporte,Horizontal,40,067,14
0,Jalisco,Puerto Vallarta,U3,Sin reporte,Vertical,108,067,14
0,Jalisco,Puerto Vallarta,U3,Avance 0,Vertical,50,067,14
0,Jalisco,Puerto Vallarta,U3,Avance 1-19,Vertical,12,067,14
0,Jalisco,Puerto Vallarta,U3,Avance 40-59,Vertical,2,067,14
0,Jalisco,Puerto Vallarta,U3,Avance 60-79,Vertical,57,067,14
0,Jalisco,Puerto Vallarta,U3,Avance 80-99,Vertical,145,067,14
0,Jalisco,Puerto Vallarta,U3,HBT - 5m,Vertical,9,067,14
0,Jalisco,Puerto Vallarta,U3,HBT + 5m,Horizontal,52,067,14
0,Jalisco,Puerto Vallarta,U3,HBT + 5m,Vertical,102,067,14
0,Jalisco,Puerto Vallarta,U3,Sin HBT,Vertical,41,067,14
0,Jalisco,Puerto Vallarta,FC,Avance 1-19,Vertical,54,067,14
0,Jalisco,Puerto Vallarta,FC,Avance 20-39,Vertical,6,067,14
0,Jalisco,Puerto Vallarta,FC,Avance 40-59,Vertical,12,067,14
0,Jalisco,Puerto Vallarta,FC,Avance 60-79,Vertical,24,067,14
0,Jalisco,Puerto Vallarta,FC,Avance 80-99,Vertical,52,067,14
0,Jalisco,Puerto Vallarta,FC,HBT - 5m,Vertical,98,067,14
0,Jalisco,Puerto Vallarta,FC,HBT + 5m,Horizontal,2,067,14
0,Jalisco,Puerto Vallarta,FC,HBT + 5m,Vertical,1,067,14
0,Jalisco,El Salto,U2,Avance 1-19,Horizontal,10,070,14
0,Jalisco,El Salto,U2,Avance 40-59,Horizontal,1,070,14
0,Jalisco,El Salto,U2,Avance 60-79,Horizontal,1,070,14
0,Jalisco,El Salto,U2,HBT - 5m,Horizontal,7,070,14
0,Jalisco,El Salto,U2,HBT + 5m,Horizontal,19,070,14
0,Jalisco,El Salto,U2,HBT + 5m,Vertical,14,070,14
0,Jalisco,El Salto,U3,Avance 0,Horizontal,207,070,14
0,Jalisco,El Salto,U3,Avance 1-19,Horizontal,53,070,14
0,Jalisco,El Salto,U3,Avance 20-39,Horizontal,35,070,14
0,Jalisco,El Salto,U3,Avance 40-59,Horizontal,100,070,14
0,Jalisco,El Salto,U3,Avance 60-79,Horizontal,261,070,14
0,Jalisco,El Salto,U3,Avance 80-99,Horizontal,68,070,14
0,Jalisco,El Salto,U3,HBT - 5m,Horizontal,258,070,14
0,Jalisco,El Salto,U3,HBT + 5m,Horizontal,266,070,14
0,Jalisco,El Salto,U3,HBT + 5m,Vertical,8,070,14
0,Jalisco,El Salto,U3,Sin HBT,Horizontal,1,070,14
0,Jalisco,El Salto,FC,Avance 0,Horizontal,112,070,14
0,Jalisco,El Salto,FC,Avance 1-19,Horizontal,2,070,14
0,Jalisco,El Salto,FC,Avance 20-39,Horizontal,2,070,14
0,Jalisco,El Salto,FC,Avance 40-59,Horizontal,2,070,14
0,Jalisco,El Salto,FC,Avance 60-79,Horizontal,7,070,14
0,Jalisco,El Salto,FC,Avance 80-99,Horizontal,5,070,14
0,Jalisco,El Salto,FC,HBT - 5m,Horizontal,8,070,14
0,Jalisco,El Salto,FC,HBT + 5m,Horizontal,2,070,14
0,Jalisco,El Salto,FC,Sin HBT,Horizontal,2,070,14
0,Jalisco,San Juan de los Lagos,U2,Avance 80-99,Horizontal,1,073,14
0,Jalisco,San Juan de los Lagos,U2,HBT + 5m,Horizontal,2,073,14
0,Jalisco,San Juan de los Lagos,U3,Avance 0,Horizontal,13,073,14
0,Jalisco,San Juan de los Lagos,U3,Avance 1-19,Horizontal,1,073,14
0,Jalisco,San Juan de los Lagos,U3,Avance 20-39,Horizontal,9,073,14
0,Jalisco,San Juan de los Lagos,U3,Avance 40-59,Horizontal,41,073,14
0,Jalisco,San Juan de los Lagos,U3,Avance 60-79,Horizontal,93,073,14
0,Jalisco,San Juan de los Lagos,U3,Avance 80-99,Horizontal,95,073,14
0,Jalisco,San Juan de los Lagos,U3,HBT - 5m,Horizontal,23,073,14
0,Jalisco,San Juan de los Lagos,U3,HBT + 5m,Horizontal,36,073,14
0,Jalisco,San Juan de los Lagos,U3,Sin HBT,Horizontal,5,073,14
0,Jalisco,Tala,U1,Avance 40-59,Horizontal,8,083,14
0,Jalisco,Tala,U1,HBT + 5m,Horizontal,2,083,14
0,Jalisco,Tala,U3,Avance 40-59,Horizontal,2,083,14
0,Jalisco,Tala,U3,Avance 60-79,Horizontal,17,083,14
0,Jalisco,Tala,U3,Avance 80-99,Horizontal,3,083,14
0,Jalisco,Tala,U3,HBT - 5m,Horizontal,24,083,14
0,Jalisco,Tala,U3,HBT + 5m,Horizontal,2,083,14
0,Jalisco,Tala,FC,HBT - 5m,Horizontal,6,083,14
0,Jalisco,Tala,FC,HBT + 5m,Horizontal,1,083,14
0,Jalisco,Tepatitlán de Morelos,U2,Avance 20-39,Horizontal,1,093,14
0,Jalisco,Tepatitlán de Morelos,U2,Avance 40-59,Horizontal,1,093,14
0,Jalisco,Tepatitlán de Morelos,U2,HBT + 5m,Horizontal,4,093,14
0,Jalisco,Tepatitlán de Morelos,U2,Sin HBT,Horizontal,2,093,14
0,Jalisco,Tepatitlán de Morelos,U3,Avance 0,Horizontal,2,093,14
0,Jalisco,Tepatitlán de Morelos,U3,Avance 1-19,Horizontal,1,093,14
0,Jalisco,Tepatitlán de Morelos,U3,Avance 20-39,Horizontal,4,093,14
0,Jalisco,Tepatitlán de Morelos,U3,Avance 40-59,Horizontal,6,093,14
0,Jalisco,Tepatitlán de Morelos,U3,Avance 60-79,Horizontal,6,093,14
0,Jalisco,Tepatitlán de Morelos,U3,Avance 80-99,Horizontal,7,093,14
0,Jalisco,Tepatitlán de Morelos,U3,HBT - 5m,Horizontal,5,093,14
0,Jalisco,Tepatitlán de Morelos,U3,HBT + 5m,Horizontal,13,093,14
0,Jalisco,Tepatitlán de Morelos,U3,Sin HBT,Horizontal,1,093,14
0,Jalisco,Tepatitlán de Morelos,FC,Avance 0,Horizontal,1,093,14
0,Jalisco,Tepatitlán de Morelos,FC,Avance 1-19,Horizontal,6,093,14
0,Jalisco,Tepatitlán de Morelos,FC,Avance 40-59,Horizontal,3,093,14
0,Jalisco,Tepatitlán de Morelos,FC,Avance 60-79,Horizontal,3,093,14
0,Jalisco,Tepatitlán de Morelos,FC,Avance 80-99,Horizontal,2,093,14
0,Jalisco,Tepatitlán de Morelos,FC,HBT - 5m,Horizontal,3,093,14
0,Jalisco,Tepatitlán de Morelos,FC,HBT + 5m,Horizontal,1,093,14
0,Jalisco,Tlajomulco de Zúñiga,U1,Avance 0,Horizontal,29,097,14
0,Jalisco,Tlajomulco de Zúñiga,U1,Avance 1-19,Horizontal,28,097,14
0,Jalisco,Tlajomulco de Zúñiga,U1,Avance 20-39,Horizontal,28,097,14
0,Jalisco,Tlajomulco de Zúñiga,U1,Avance 40-59,Horizontal,25,097,14
0,Jalisco,Tlajomulco de Zúñiga,U1,Avance 60-79,Horizontal,36,097,14
0,Jalisco,Tlajomulco de Zúñiga,U1,Avance 80-99,Horizontal,20,097,14
0,Jalisco,Tlajomulco de Zúñiga,U1,HBT - 5m,Horizontal,21,097,14
0,Jalisco,Tlajomulco de Zúñiga,U1,HBT + 5m,Horizontal,22,097,14
0,Jalisco,Tlajomulco de Zúñiga,U1,Sin HBT,Horizontal,16,097,14
0,Jalisco,Tlajomulco de Zúñiga,U2,Avance 20-39,Horizontal,46,097,14
0,Jalisco,Tlajomulco de Zúñiga,U2,Avance 40-59,Horizontal,104,097,14
0,Jalisco,Tlajomulco de Zúñiga,U2,Avance 60-79,Horizontal,37,097,14
0,Jalisco,Tlajomulco de Zúñiga,U2,Avance 80-99,Horizontal,8,097,14
0,Jalisco,Tlajomulco de Zúñiga,U2,HBT - 5m,Horizontal,8,097,14
0,Jalisco,Tlajomulco de Zúñiga,U2,HBT - 5m,Vertical,8,097,14
0,Jalisco,Tlajomulco de Zúñiga,U2,HBT + 5m,Horizontal,104,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Sin reporte,Vertical,22,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 0,Horizontal,32,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 0,Vertical,419,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 1-19,Vertical,162,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 20-39,Horizontal,13,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 20-39,Vertical,43,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 40-59,Horizontal,33,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 40-59,Vertical,6,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 60-79,Horizontal,38,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 60-79,Vertical,573,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 80-99,Horizontal,88,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Avance 80-99,Vertical,171,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,HBT - 5m,Horizontal,110,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,HBT - 5m,Vertical,782,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,HBT + 5m,Horizontal,279,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,HBT + 5m,Vertical,52,097,14
0,Jalisco,Tlajomulco de Zúñiga,U3,Sin HBT,Horizontal,34,097,14
0,Jalisco,Tlajomulco de Zúñiga,FC,Avance 1-19,Horizontal,8,097,14
0,Jalisco,Tlajomulco de Zúñiga,FC,Avance 80-99,Vertical,12,097,14
0,Jalisco,Tlajomulco de Zúñiga,FC,HBT - 5m,Vertical,7,097,14
0,Jalisco,Tlajomulco de Zúñiga,FC,HBT + 5m,Horizontal,15,097,14
